Trial_ID,Generation_Model,Evaluation_Model,Precision,Recall,F1
NCT00556933,gpt4-turbo-zs,bert-scores-08,0.25,0.13636363636363635,0.1764705882352941
NCT00556933,gpt4-turbo-zs,bert-scores-09,0.16666666666666666,0.09090909090909091,0.11764705882352942
NCT00556933,gpt4-turbo-zs,gpt4-omni-score,0.5833333333333334,0.3181818181818182,0.4117647058823529
NCT00556933,llama3-70b-in-ts,bert-scores-06,0.09090909090909091,0.09090909090909091,0.09090909090909091
NCT00556933,llama3-70b-in-ts,bert-scores-07,0.09090909090909091,0.09090909090909091,0.09090909090909091
NCT00556933,llama3-70b-in-ts,bert-scores-08,0.09090909090909091,0.09090909090909091,0.09090909090909091
NCT00556933,llama3-70b-in-ts,bert-scores-09,0.09090909090909091,0.09090909090909091,0.09090909090909091
NCT00556933,llama3-70b-in-ts,gpt4-omni-score,0.2857142857142857,0.2608695652173913,0.2727272727272727
NCT00556933,llama3-70b-in-zs,bert-scores-06,0.23076923076923078,0.13636363636363635,0.1714285714285714
NCT00556933,llama3-70b-in-zs,bert-scores-07,0.23076923076923078,0.13636363636363635,0.1714285714285714
NCT00556933,llama3-70b-in-zs,bert-scores-08,0.15384615384615385,0.09090909090909091,0.1142857142857143
NCT00556933,llama3-70b-in-zs,bert-scores-09,0.15384615384615385,0.09090909090909091,0.1142857142857143
NCT00556933,llama3-70b-in-zs,gpt4-omni-score,0.46153846153846156,0.2727272727272727,0.3428571428571428
NCT00568178,gpt4-omni-ts,bert-scores-06,0.4666666666666667,0.5833333333333334,0.5185185185185186
NCT00568178,gpt4-omni-ts,bert-scores-07,0.3333333333333333,0.4166666666666667,0.3703703703703704
NCT00568178,gpt4-omni-ts,bert-scores-08,0.3333333333333333,0.4166666666666667,0.3703703703703704
NCT00568178,gpt4-omni-ts,bert-scores-09,0.26666666666666666,0.3333333333333333,0.2962962962962963
NCT00568178,gpt4-omni-ts,gpt4-omni-score,0.3333333333333333,0.4166666666666667,0.3703703703703704
NCT00568178,gpt4-omni-zs,bert-scores-06,0.4166666666666667,0.4166666666666667,0.4166666666666667
NCT00568178,gpt4-omni-zs,bert-scores-07,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT00568178,gpt4-omni-zs,bert-scores-08,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT00568178,gpt4-omni-zs,bert-scores-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT00568178,gpt4-omni-zs,gpt4-omni-score,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT00568178,gpt4-turbo-ts,bert-scores-06,0.36363636363636365,0.3333333333333333,0.34782608695652173
NCT00568178,gpt4-turbo-ts,bert-scores-07,0.18181818181818182,0.16666666666666666,0.17391304347826086
NCT00568178,gpt4-turbo-ts,bert-scores-08,0.18181818181818182,0.16666666666666666,0.17391304347826086
NCT00568178,gpt4-turbo-ts,bert-scores-09,0.09090909090909091,0.08333333333333333,0.08695652173913043
NCT00568178,gpt4-turbo-ts,gpt4-omni-score,0.2727272727272727,0.25,0.2608695652173913
NCT00568178,gpt4-turbo-zs,bert-scores-06,0.3333333333333333,0.25,0.28571428571428575
NCT00568178,gpt4-turbo-zs,bert-scores-07,0.2222222222222222,0.16666666666666666,0.1904761904761905
NCT00568178,gpt4-turbo-zs,bert-scores-08,0.2222222222222222,0.16666666666666666,0.1904761904761905
NCT00568178,gpt4-turbo-zs,bert-scores-09,0.2222222222222222,0.16666666666666666,0.1904761904761905
NCT00568178,gpt4-turbo-zs,gpt4-omni-score,0.2222222222222222,0.16666666666666666,0.1904761904761905
NCT00568178,llama3-70b-in-ts,bert-scores-06,0.7,0.5833333333333334,0.6363636363636365
NCT00568178,llama3-70b-in-ts,bert-scores-07,0.6,0.5,0.5454545454545454
NCT00568178,llama3-70b-in-ts,bert-scores-08,0.6,0.5,0.5454545454545454
NCT00568178,llama3-70b-in-ts,bert-scores-09,0.4,0.3333333333333333,0.3636363636363636
NCT00568178,llama3-70b-in-ts,gpt4-omni-score,0.6,0.5,0.5454545454545454
NCT00568178,llama3-70b-in-zs,bert-scores-06,0.4375,0.5833333333333334,0.5
NCT00568178,llama3-70b-in-zs,bert-scores-07,0.375,0.5,0.42857142857142855
NCT00568178,llama3-70b-in-zs,bert-scores-08,0.375,0.5,0.42857142857142855
NCT00568178,llama3-70b-in-zs,bert-scores-09,0.3125,0.4166666666666667,0.35714285714285715
NCT00568178,llama3-70b-in-zs,gpt4-omni-score,0.4375,0.5833333333333334,0.5
NCT00618072,gpt4-omni-ts,bert-scores-06,0.6153846153846154,0.4444444444444444,0.5161290322580646
NCT00618072,gpt4-omni-ts,bert-scores-07,0.38461538461538464,0.2777777777777778,0.3225806451612903
NCT00618072,gpt4-omni-ts,bert-scores-08,0.38461538461538464,0.2777777777777778,0.3225806451612903
NCT00618072,gpt4-omni-ts,bert-scores-09,0.23076923076923078,0.16666666666666666,0.1935483870967742
NCT00618072,gpt4-omni-ts,gpt4-omni-score,0.6923076923076923,0.5,0.5806451612903226
NCT00618072,gpt4-omni-zs,bert-scores-06,0.6923076923076923,0.5,0.5806451612903226
NCT00618072,gpt4-omni-zs,bert-scores-07,0.46153846153846156,0.3333333333333333,0.3870967741935484
NCT00618072,gpt4-omni-zs,bert-scores-08,0.38461538461538464,0.2777777777777778,0.3225806451612903
NCT00618072,gpt4-omni-zs,bert-scores-09,0.3076923076923077,0.2222222222222222,0.2580645161290323
NCT00618072,gpt4-omni-zs,gpt4-omni-score,0.6153846153846154,0.4444444444444444,0.5161290322580646
NCT00618072,gpt4-turbo-ts,bert-scores-06,0.6428571428571429,0.5,0.5625000000000001
NCT00618072,gpt4-turbo-ts,bert-scores-07,0.5,0.3888888888888889,0.43750000000000006
NCT00618072,gpt4-turbo-ts,bert-scores-08,0.42857142857142855,0.3333333333333333,0.375
NCT00618072,gpt4-turbo-ts,bert-scores-09,0.2857142857142857,0.2222222222222222,0.25
NCT00618072,gpt4-turbo-ts,gpt4-omni-score,0.6428571428571429,0.5,0.5625000000000001
NCT00618072,gpt4-turbo-zs,bert-scores-06,0.8,0.4444444444444444,0.5714285714285714
NCT00618072,gpt4-turbo-zs,bert-scores-07,0.7,0.3888888888888889,0.5
NCT00618072,gpt4-turbo-zs,bert-scores-08,0.5,0.2777777777777778,0.35714285714285715
NCT00618072,gpt4-turbo-zs,bert-scores-09,0.4,0.2222222222222222,0.2857142857142857
NCT00618072,gpt4-turbo-zs,gpt4-omni-score,0.8,0.4444444444444444,0.5714285714285714
NCT00618072,llama3-70b-in-ts,bert-scores-06,0.625,0.5555555555555556,0.5882352941176471
NCT00618072,llama3-70b-in-ts,bert-scores-07,0.625,0.5555555555555556,0.5882352941176471
NCT00618072,llama3-70b-in-ts,bert-scores-08,0.625,0.5555555555555556,0.5882352941176471
NCT00618072,llama3-70b-in-ts,bert-scores-09,0.25,0.2222222222222222,0.23529411764705882
NCT00618072,llama3-70b-in-ts,gpt4-omni-score,0.625,0.5555555555555556,0.5882352941176471
NCT00618072,llama3-70b-in-zs,bert-scores-06,0.5,0.5,0.5
NCT00618072,llama3-70b-in-zs,bert-scores-07,0.3888888888888889,0.3888888888888889,0.3888888888888889
NCT00618072,llama3-70b-in-zs,bert-scores-08,0.3888888888888889,0.3888888888888889,0.3888888888888889
NCT00618072,llama3-70b-in-zs,bert-scores-09,0.2777777777777778,0.2777777777777778,0.2777777777777778
NCT00618072,llama3-70b-in-zs,gpt4-omni-score,0.6111111111111112,0.6111111111111112,0.6111111111111112
NCT00713830,gpt4-omni-ts,bert-scores-06,0.3,0.5625,0.3913043478260869
NCT00713830,gpt4-omni-ts,bert-scores-07,0.23333333333333334,0.4375,0.3043478260869565
NCT00713830,gpt4-omni-ts,bert-scores-08,0.2,0.375,0.26086956521739135
NCT00713830,gpt4-omni-ts,bert-scores-09,0.16666666666666666,0.3125,0.21739130434782608
NCT00713830,gpt4-omni-ts,gpt4-omni-score,0.3,0.5625,0.3913043478260869
NCT00713830,gpt4-omni-zs,bert-scores-06,0.23076923076923078,0.375,0.2857142857142857
NCT00713830,gpt4-omni-zs,bert-scores-07,0.19230769230769232,0.3125,0.2380952380952381
NCT00713830,gpt4-omni-zs,bert-scores-08,0.15384615384615385,0.25,0.1904761904761905
NCT00713830,gpt4-omni-zs,bert-scores-09,0.07692307692307693,0.125,0.09523809523809525
NCT00713830,gpt4-omni-zs,gpt4-omni-score,0.3076923076923077,0.5,0.380952380952381
NCT00713830,gpt4-turbo-ts,bert-scores-06,0.375,0.375,0.375
NCT00713830,gpt4-turbo-ts,bert-scores-07,0.3125,0.3125,0.3125
NCT00713830,gpt4-turbo-ts,bert-scores-08,0.25,0.25,0.25
NCT00713830,gpt4-turbo-ts,bert-scores-09,0.1875,0.1875,0.1875
NCT00713830,gpt4-turbo-ts,gpt4-omni-score,0.5,0.5,0.5
NCT00713830,gpt4-turbo-zs,bert-scores-06,0.3333333333333333,0.375,0.35294117647058826
NCT00713830,gpt4-turbo-zs,bert-scores-07,0.3333333333333333,0.375,0.35294117647058826
NCT00713830,gpt4-turbo-zs,bert-scores-08,0.2777777777777778,0.3125,0.29411764705882354
NCT00713830,gpt4-turbo-zs,bert-scores-09,0.16666666666666666,0.1875,0.17647058823529413
NCT00713830,gpt4-turbo-zs,gpt4-omni-score,0.4444444444444444,0.5,0.47058823529411764
NCT00713830,llama3-70b-in-ts,bert-scores-06,0.375,0.375,0.375
NCT00713830,llama3-70b-in-ts,bert-scores-07,0.375,0.375,0.375
NCT00713830,llama3-70b-in-ts,bert-scores-08,0.3125,0.3125,0.3125
NCT00713830,llama3-70b-in-ts,bert-scores-09,0.1875,0.1875,0.1875
NCT00713830,llama3-70b-in-ts,gpt4-omni-score,0.5625,0.5625,0.5625
NCT00713830,llama3-70b-in-zs,bert-scores-06,0.46153846153846156,0.375,0.41379310344827586
NCT00713830,llama3-70b-in-zs,bert-scores-07,0.46153846153846156,0.375,0.41379310344827586
NCT00713830,llama3-70b-in-zs,bert-scores-08,0.38461538461538464,0.3125,0.3448275862068966
NCT00713830,llama3-70b-in-zs,bert-scores-09,0.15384615384615385,0.125,0.13793103448275862
NCT00713830,llama3-70b-in-zs,gpt4-omni-score,0.6153846153846154,0.5,0.5517241379310345
NCT00751114,gpt4-omni-ts,bert-scores-06,0.8125,0.5909090909090909,0.6842105263157896
NCT00751114,gpt4-omni-ts,bert-scores-07,0.8125,0.5909090909090909,0.6842105263157896
NCT00751114,gpt4-omni-ts,bert-scores-08,0.6875,0.5,0.5789473684210527
NCT00751114,gpt4-omni-ts,bert-scores-09,0.4375,0.3181818181818182,0.3684210526315789
NCT00751114,gpt4-omni-ts,gpt4-omni-score,0.75,0.5454545454545454,0.631578947368421
NCT00751114,gpt4-omni-zs,bert-scores-06,0.5625,0.4090909090909091,0.47368421052631576
NCT00751114,gpt4-omni-zs,bert-scores-07,0.4375,0.3181818181818182,0.3684210526315789
NCT00751114,gpt4-omni-zs,bert-scores-08,0.4375,0.3181818181818182,0.3684210526315789
NCT00751114,gpt4-omni-zs,bert-scores-09,0.3125,0.22727272727272727,0.2631578947368421
NCT00751114,gpt4-omni-zs,gpt4-omni-score,0.6875,0.5,0.5789473684210527
NCT00751114,gpt4-turbo-ts,bert-scores-06,0.6,0.4090909090909091,0.4864864864864865
NCT00751114,gpt4-turbo-ts,bert-scores-07,0.5333333333333333,0.36363636363636365,0.43243243243243246
NCT00751114,gpt4-turbo-ts,bert-scores-08,0.5333333333333333,0.36363636363636365,0.43243243243243246
NCT00751114,gpt4-turbo-ts,bert-scores-09,0.3333333333333333,0.22727272727272727,0.27027027027027023
NCT00751114,gpt4-turbo-ts,gpt4-omni-score,0.8461538461538461,0.6666666666666666,0.7457627118644068
NCT00751114,gpt4-turbo-zs,bert-scores-06,0.75,0.4090909090909091,0.5294117647058824
NCT00751114,gpt4-turbo-zs,bert-scores-07,0.6666666666666666,0.36363636363636365,0.4705882352941177
NCT00751114,gpt4-turbo-zs,bert-scores-08,0.5833333333333334,0.3181818181818182,0.4117647058823529
NCT00751114,gpt4-turbo-zs,bert-scores-09,0.3333333333333333,0.18181818181818182,0.23529411764705885
NCT00751114,gpt4-turbo-zs,gpt4-omni-score,0.75,0.4090909090909091,0.5294117647058824
NCT00751114,llama3-70b-in-ts,bert-scores-06,0.5833333333333334,0.3181818181818182,0.4117647058823529
NCT00751114,llama3-70b-in-ts,bert-scores-07,0.5,0.2727272727272727,0.3529411764705882
NCT00751114,llama3-70b-in-ts,bert-scores-08,0.5,0.2727272727272727,0.3529411764705882
NCT00751114,llama3-70b-in-ts,bert-scores-09,0.5,0.2727272727272727,0.3529411764705882
NCT00751114,llama3-70b-in-ts,gpt4-omni-score,0.5833333333333334,0.3181818181818182,0.4117647058823529
NCT00751114,llama3-70b-in-zs,bert-scores-06,0.6428571428571429,0.4090909090909091,0.5000000000000001
NCT00751114,llama3-70b-in-zs,bert-scores-07,0.5714285714285714,0.36363636363636365,0.4444444444444444
NCT00751114,llama3-70b-in-zs,bert-scores-08,0.42857142857142855,0.2727272727272727,0.33333333333333326
NCT00751114,llama3-70b-in-zs,bert-scores-09,0.35714285714285715,0.22727272727272727,0.2777777777777778
NCT00751114,llama3-70b-in-zs,gpt4-omni-score,0.7142857142857143,0.45454545454545453,0.5555555555555556
NCT00781937,gpt4-omni-ts,bert-scores-06,0.3,0.8571428571428571,0.4444444444444444
NCT00781937,gpt4-omni-ts,bert-scores-07,0.2,0.5714285714285714,0.29629629629629634
NCT00781937,gpt4-omni-ts,bert-scores-08,0.2,0.5714285714285714,0.29629629629629634
NCT00781937,gpt4-omni-ts,bert-scores-09,0.2,0.5714285714285714,0.29629629629629634
NCT00781937,gpt4-omni-ts,gpt4-omni-score,0.3,0.8571428571428571,0.4444444444444444
NCT00781937,gpt4-omni-zs,bert-scores-06,0.26666666666666666,0.5714285714285714,0.36363636363636365
NCT00781937,gpt4-omni-zs,bert-scores-07,0.13333333333333333,0.2857142857142857,0.18181818181818182
NCT00781937,gpt4-omni-zs,bert-scores-08,0.06666666666666667,0.14285714285714285,0.09090909090909091
NCT00781937,gpt4-omni-zs,bert-scores-09,0.06666666666666667,0.14285714285714285,0.09090909090909091
NCT00781937,gpt4-omni-zs,gpt4-omni-score,0.3333333333333333,0.7142857142857143,0.4545454545454545
NCT00781937,gpt4-turbo-ts,bert-scores-06,0.25,0.42857142857142855,0.3157894736842105
NCT00781937,gpt4-turbo-ts,bert-scores-07,0.16666666666666666,0.2857142857142857,0.2105263157894737
NCT00781937,gpt4-turbo-ts,bert-scores-08,0.16666666666666666,0.2857142857142857,0.2105263157894737
NCT00781937,gpt4-turbo-ts,bert-scores-09,0.08333333333333333,0.14285714285714285,0.10526315789473685
NCT00781937,gpt4-turbo-ts,gpt4-omni-score,0.5,0.8571428571428571,0.631578947368421
NCT00781937,gpt4-turbo-zs,bert-scores-06,0.35714285714285715,0.7142857142857143,0.4761904761904762
NCT00781937,gpt4-turbo-zs,bert-scores-07,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT00781937,gpt4-turbo-zs,bert-scores-08,0.14285714285714285,0.2857142857142857,0.19047619047619047
NCT00781937,gpt4-turbo-zs,bert-scores-09,0.14285714285714285,0.2857142857142857,0.19047619047619047
NCT00781937,gpt4-turbo-zs,gpt4-omni-score,0.42857142857142855,0.8571428571428571,0.5714285714285714
NCT00781937,llama3-70b-in-ts,bert-scores-06,0.2857142857142857,0.5714285714285714,0.38095238095238093
NCT00781937,llama3-70b-in-ts,bert-scores-07,0.14285714285714285,0.2857142857142857,0.19047619047619047
NCT00781937,llama3-70b-in-ts,bert-scores-08,0.14285714285714285,0.2857142857142857,0.19047619047619047
NCT00781937,llama3-70b-in-ts,bert-scores-09,0.14285714285714285,0.2857142857142857,0.19047619047619047
NCT00781937,llama3-70b-in-ts,gpt4-omni-score,0.42857142857142855,0.8571428571428571,0.5714285714285714
NCT00781937,llama3-70b-in-zs,bert-scores-06,0.25,0.5714285714285714,0.34782608695652173
NCT00781937,llama3-70b-in-zs,bert-scores-07,0.125,0.2857142857142857,0.17391304347826086
NCT00781937,llama3-70b-in-zs,bert-scores-08,0.125,0.2857142857142857,0.17391304347826086
NCT00781937,llama3-70b-in-zs,bert-scores-09,0.125,0.2857142857142857,0.17391304347826086
NCT00781937,llama3-70b-in-zs,gpt4-omni-score,0.375,0.8571428571428571,0.5217391304347825
NCT00791479,gpt4-omni-ts,bert-scores-06,0.47058823529411764,0.8,0.5925925925925927
NCT00791479,gpt4-omni-ts,bert-scores-07,0.47058823529411764,0.8,0.5925925925925927
NCT00791479,gpt4-omni-ts,bert-scores-08,0.47058823529411764,0.8,0.5925925925925927
NCT00791479,gpt4-omni-ts,bert-scores-09,0.4117647058823529,0.7,0.5185185185185185
NCT00791479,gpt4-omni-ts,gpt4-omni-score,0.5555555555555556,1.0,0.7142857142857143
NCT00791479,gpt4-omni-zs,bert-scores-06,0.2857142857142857,0.6,0.3870967741935483
NCT00791479,gpt4-omni-zs,bert-scores-07,0.2857142857142857,0.6,0.3870967741935483
NCT00791479,gpt4-omni-zs,bert-scores-08,0.2857142857142857,0.6,0.3870967741935483
NCT00791479,gpt4-omni-zs,bert-scores-09,0.14285714285714285,0.3,0.19354838709677416
NCT00791479,gpt4-omni-zs,gpt4-omni-score,0.45454545454545453,1.0,0.625
NCT00791479,gpt4-turbo-ts,bert-scores-06,0.5,0.8,0.6153846153846154
NCT00791479,gpt4-turbo-ts,bert-scores-07,0.5,0.8,0.6153846153846154
NCT00791479,gpt4-turbo-ts,bert-scores-08,0.5,0.8,0.6153846153846154
NCT00791479,gpt4-turbo-ts,bert-scores-09,0.4375,0.7,0.5384615384615384
NCT00791479,gpt4-turbo-ts,gpt4-omni-score,0.5882352941176471,1.0,0.7407407407407407
NCT00791479,gpt4-turbo-zs,bert-scores-06,0.3333333333333333,0.6,0.42857142857142855
NCT00791479,gpt4-turbo-zs,bert-scores-07,0.3333333333333333,0.6,0.42857142857142855
NCT00791479,gpt4-turbo-zs,bert-scores-08,0.2777777777777778,0.5,0.35714285714285715
NCT00791479,gpt4-turbo-zs,bert-scores-09,0.1111111111111111,0.2,0.14285714285714285
NCT00791479,gpt4-turbo-zs,gpt4-omni-score,0.47368421052631576,0.9,0.6206896551724138
NCT00791479,llama3-70b-in-ts,bert-scores-06,0.36363636363636365,0.8,0.5000000000000001
NCT00791479,llama3-70b-in-ts,bert-scores-07,0.36363636363636365,0.8,0.5000000000000001
NCT00791479,llama3-70b-in-ts,bert-scores-08,0.3181818181818182,0.7,0.4375
NCT00791479,llama3-70b-in-ts,bert-scores-09,0.3181818181818182,0.7,0.4375
NCT00791479,llama3-70b-in-ts,gpt4-omni-score,0.36363636363636365,0.8,0.5000000000000001
NCT00791479,llama3-70b-in-zs,bert-scores-06,0.4666666666666667,0.7,0.56
NCT00791479,llama3-70b-in-zs,bert-scores-07,0.4666666666666667,0.7,0.56
NCT00791479,llama3-70b-in-zs,bert-scores-08,0.4666666666666667,0.7,0.56
NCT00791479,llama3-70b-in-zs,bert-scores-09,0.3333333333333333,0.5,0.4
NCT00791479,llama3-70b-in-zs,gpt4-omni-score,0.5625,0.9,0.6923076923076923
NCT00793455,gpt4-omni-ts,bert-scores-06,0.2857142857142857,0.5714285714285714,0.38095238095238093
NCT00793455,gpt4-omni-ts,bert-scores-07,0.2857142857142857,0.5714285714285714,0.38095238095238093
NCT00793455,gpt4-omni-ts,bert-scores-08,0.2857142857142857,0.5714285714285714,0.38095238095238093
NCT00793455,gpt4-omni-ts,bert-scores-09,0.2857142857142857,0.5714285714285714,0.38095238095238093
NCT00793455,gpt4-omni-ts,gpt4-omni-score,0.35714285714285715,0.7142857142857143,0.4761904761904762
NCT00793455,gpt4-omni-zs,bert-scores-06,0.5454545454545454,0.8571428571428571,0.6666666666666665
NCT00793455,gpt4-omni-zs,bert-scores-07,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT00793455,gpt4-omni-zs,bert-scores-08,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT00793455,gpt4-omni-zs,bert-scores-09,0.36363636363636365,0.5714285714285714,0.4444444444444444
NCT00793455,gpt4-omni-zs,gpt4-omni-score,0.45454545454545453,0.7142857142857143,0.5555555555555556
NCT00793455,gpt4-turbo-ts,bert-scores-06,0.4166666666666667,0.7142857142857143,0.5263157894736842
NCT00793455,gpt4-turbo-ts,bert-scores-07,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT00793455,gpt4-turbo-ts,bert-scores-08,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT00793455,gpt4-turbo-ts,bert-scores-09,0.25,0.42857142857142855,0.3157894736842105
NCT00793455,gpt4-turbo-ts,gpt4-omni-score,0.4166666666666667,0.7142857142857143,0.5263157894736842
NCT00793455,gpt4-turbo-zs,bert-scores-06,0.5454545454545454,0.8571428571428571,0.6666666666666665
NCT00793455,gpt4-turbo-zs,bert-scores-07,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT00793455,gpt4-turbo-zs,bert-scores-08,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT00793455,gpt4-turbo-zs,bert-scores-09,0.09090909090909091,0.14285714285714285,0.1111111111111111
NCT00793455,gpt4-turbo-zs,gpt4-omni-score,0.36363636363636365,0.5714285714285714,0.4444444444444444
NCT00793455,llama3-70b-in-ts,bert-scores-06,0.3333333333333333,0.42857142857142855,0.375
NCT00793455,llama3-70b-in-ts,bert-scores-07,0.2222222222222222,0.2857142857142857,0.25
NCT00793455,llama3-70b-in-ts,bert-scores-08,0.2222222222222222,0.2857142857142857,0.25
NCT00793455,llama3-70b-in-ts,bert-scores-09,0.2222222222222222,0.2857142857142857,0.25
NCT00793455,llama3-70b-in-ts,gpt4-omni-score,0.5555555555555556,0.7142857142857143,0.6250000000000001
NCT00793455,llama3-70b-in-zs,bert-scores-06,0.3125,0.7142857142857143,0.43478260869565216
NCT00793455,llama3-70b-in-zs,bert-scores-07,0.1875,0.42857142857142855,0.26086956521739124
NCT00793455,llama3-70b-in-zs,bert-scores-08,0.125,0.2857142857142857,0.17391304347826086
NCT00793455,llama3-70b-in-zs,bert-scores-09,0.125,0.2857142857142857,0.17391304347826086
NCT00793455,llama3-70b-in-zs,gpt4-omni-score,0.3125,0.7142857142857143,0.43478260869565216
NCT00819182,gpt4-omni-ts,bert-scores-06,0.46153846153846156,0.3,0.3636363636363637
NCT00819182,gpt4-omni-ts,bert-scores-07,0.38461538461538464,0.25,0.30303030303030304
NCT00819182,gpt4-omni-ts,bert-scores-08,0.23076923076923078,0.15,0.18181818181818185
NCT00819182,gpt4-omni-ts,bert-scores-09,0.15384615384615385,0.1,0.12121212121212123
NCT00819182,gpt4-omni-ts,gpt4-omni-score,0.3076923076923077,0.2,0.24242424242424246
NCT00819182,gpt4-omni-zs,bert-scores-06,0.4,0.3,0.34285714285714286
NCT00819182,gpt4-omni-zs,bert-scores-07,0.3333333333333333,0.25,0.28571428571428575
NCT00819182,gpt4-omni-zs,bert-scores-08,0.2,0.15,0.17142857142857143
NCT00819182,gpt4-omni-zs,bert-scores-09,0.13333333333333333,0.1,0.1142857142857143
NCT00819182,gpt4-omni-zs,gpt4-omni-score,0.26666666666666666,0.2,0.2285714285714286
NCT00819182,gpt4-turbo-ts,bert-scores-06,0.6,0.45,0.5142857142857143
NCT00819182,gpt4-turbo-ts,bert-scores-07,0.4,0.3,0.34285714285714286
NCT00819182,gpt4-turbo-ts,bert-scores-08,0.3333333333333333,0.25,0.28571428571428575
